Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount,Profit,Profit Margin,Month-Year,Years,Days to Ship,Discount Impact,AOV,High/Low Profit Flag
4015,CA-2015-165624,8/23/15,8/28/15,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,$8.64,3,0.00%,$4.23,49%,Aug-2015,2015,5,$0.00,$2.88,Profitable
4016,CA-2015-165624,8/23/15,8/28/15,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,$193.80,5,0.00%,$94.96,49%,Aug-2015,2015,5,$0.00,$38.76,Profitable
4017,CA-2015-165624,8/23/15,8/28/15,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$21.40,5,0.00%,$9.63,45%,Aug-2015,2015,5,$0.00,$4.28,Profitable
4018,CA-2015-165624,8/23/15,8/28/15,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,$97.88,2,0.00%,$48.94,50%,Aug-2015,2015,5,$0.00,$48.94,Profitable
4019,CA-2015-165624,8/23/15,8/28/15,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell†LTO Ultrium - 800 GB,$251.91,9,0.00%,$47.86,19%,Aug-2015,2015,5,$0.00,$27.99,Profitable
4020,CA-2015-165624,8/23/15,8/28/15,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",$25.86,3,0.00%,$6.72,26%,Aug-2015,2015,5,$0.00,$8.62,Profitable
4021,CA-2014-154963,6/22/14,6/27/14,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$170.06,3,30.00%,-$4.86,-3%,Jun-2014,2014,5,$72.88,$56.69,Loss
4022,CA-2014-154963,6/22/14,6/27/14,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,$82.78,3,40.00%,-$15.18,-18%,Jun-2014,2014,5,$55.19,$27.59,Loss
4023,CA-2014-154963,6/22/14,6/27/14,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",$853.93,5,30.00%,$0.00,0%,Jun-2014,2014,5,$365.97,$170.79,Loss
4024,CA-2017-130764,10/27/17,10/28/17,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$556.67,5,15.00%,$6.55,1%,Oct-2017,2017,1,$98.24,$111.33,Profitable
4025,CA-2017-130764,10/27/17,10/28/17,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,$95.84,4,20.00%,$34.74,36%,Oct-2017,2017,1,$23.96,$23.96,Profitable
4026,CA-2017-139311,8/11/17,8/13/17,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$29.66,4,20.00%,$10.01,34%,Aug-2017,2017,2,$7.42,$7.42,Profitable
4027,CA-2017-139311,8/11/17,8/13/17,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,$9.18,7,20.00%,$2.87,31%,Aug-2017,2017,2,$2.30,$1.31,Profitable
4028,CA-2017-139311,8/11/17,8/13/17,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,$153.58,2,20.00%,$13.44,9%,Aug-2017,2017,2,$38.40,$76.79,Profitable
4029,CA-2017-139311,8/11/17,8/13/17,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$12.86,8,80.00%,-$22.51,-175%,Aug-2017,2017,2,$51.46,$1.61,Loss
4030,CA-2017-124296,12/24/17,12/28/17,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,$479.97,3,0.00%,$239.99,50%,Dec-2017,2017,4,$0.00,$159.99,Profitable
4031,CA-2017-124296,12/24/17,12/28/17,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$232.88,4,0.00%,$60.55,26%,Dec-2017,2017,4,$0.00,$58.22,Profitable
4032,CA-2016-169957,9/26/16,9/30/16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,$236.88,6,0.00%,$66.33,28%,Sep-2016,2016,4,$0.00,$39.48,Profitable
4033,CA-2016-169957,9/26/16,9/30/16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$29.90,5,0.00%,$14.65,49%,Sep-2016,2016,4,$0.00,$5.98,Profitable
4034,CA-2016-169957,9/26/16,9/30/16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$100.00,4,0.00%,$21.00,21%,Sep-2016,2016,4,$0.00,$25.00,Profitable
4035,US-2016-108777,12/12/16,12/12/16,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$18.69,3,70.00%,-$14.33,-77%,Dec-2016,2016,0,$43.62,$6.23,Loss
4036,US-2016-108777,12/12/16,12/12/16,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$383.95,6,20.00%,$76.79,20%,Dec-2016,2016,0,$95.99,$63.99,Profitable
4037,CA-2015-148859,12/28/15,1/1/16,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$24.82,2,20.00%,$1.55,6%,Dec-2015,2015,4,$6.20,$12.41,Profitable
4038,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,$24.90,5,0.00%,$8.22,33%,Dec-2014,2014,4,$0.00,$4.98,Profitable
4039,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,$21.12,4,0.00%,$9.50,45%,Dec-2014,2014,4,$0.00,$5.28,Profitable
4040,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,$767.95,6,20.00%,$287.98,38%,Dec-2014,2014,4,$191.99,$127.99,Profitable
4041,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,$14.35,3,20.00%,$4.66,33%,Dec-2014,2014,4,$3.59,$4.78,Profitable
4042,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$191.98,3,20.00%,$19.20,10%,Dec-2014,2014,4,$47.99,$63.99,Profitable
4043,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,$274.77,9,0.00%,$126.39,46%,Dec-2014,2014,4,$0.00,$30.53,Profitable
4044,CA-2014-110786,12/29/14,1/2/15,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",$70.56,6,0.00%,$23.99,34%,Dec-2014,2014,4,$0.00,$11.76,Profitable
4045,CA-2015-137750,6/25/15,6/30/15,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,$204.85,5,0.00%,$57.36,28%,Jun-2015,2015,5,$0.00,$40.97,Profitable
4046,CA-2015-136378,4/2/15,4/7/15,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,$9.16,3,80.00%,-$13.73,-150%,Apr-2015,2015,5,$36.62,$3.05,Loss
4047,CA-2017-100356,10/21/17,10/25/17,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,$23.99,2,80.00%,-$62.38,-260%,Oct-2017,2017,4,$95.97,$12.00,Loss
4048,US-2015-166520,7/16/15,7/19/15,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,$80.88,3,0.00%,$39.63,49%,Jul-2015,2015,3,$0.00,$26.96,Profitable
4049,US-2015-166520,7/16/15,7/19/15,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$599.90,10,0.00%,$191.97,32%,Jul-2015,2015,3,$0.00,$59.99,Profitable
4050,CA-2017-136350,6/24/17,6/26/17,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",$276.69,3,0.00%,$49.80,18%,Jun-2017,2017,2,$0.00,$92.23,Profitable
4051,CA-2017-136350,6/24/17,6/26/17,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,$172.76,2,10.00%,$32.63,19%,Jun-2017,2017,2,$19.20,$86.38,Profitable
4052,CA-2014-122931,9/29/14,10/3/14,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,$4.22,3,20.00%,$1.48,35%,Sep-2014,2014,4,$1.06,$1.41,Profitable
4053,CA-2014-122931,9/29/14,10/3/14,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",$409.27,2,40.00%,-$81.85,-20%,Sep-2014,2014,4,$272.85,$204.64,Loss
4054,CA-2014-122931,9/29/14,10/3/14,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",$55.44,11,20.00%,$18.02,33%,Sep-2014,2014,4,$13.86,$5.04,Profitable
4055,CA-2014-122931,9/29/14,10/3/14,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,$20.93,4,20.00%,$6.80,33%,Sep-2014,2014,4,$5.23,$5.23,Profitable
4056,CA-2014-122931,9/29/14,10/3/14,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,"$1,801.63",6,20.00%,-$337.81,-19%,Sep-2014,2014,4,$450.41,$300.27,Loss
4057,CA-2014-122931,9/29/14,10/3/14,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,$67.18,1,40.00%,-$20.15,-30%,Sep-2014,2014,4,$44.78,$67.18,Loss
4058,CA-2014-163034,11/24/14,11/28/14,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$646.20,5,20.00%,-$8.08,-1%,Nov-2014,2014,4,$161.55,$129.24,Loss
4059,CA-2015-124058,11/20/15,11/24/15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,$72.74,7,20.00%,-$15.46,-21%,Nov-2015,2015,4,$18.19,$10.39,Loss
4060,CA-2015-124058,11/20/15,11/24/15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,$572.16,3,20.00%,$35.76,6%,Nov-2015,2015,4,$143.04,$190.72,Profitable
4061,CA-2016-129196,11/1/16,11/7/16,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$68.11,3,20.00%,$17.88,26%,Nov-2016,2016,6,$17.03,$22.70,Profitable
4062,US-2015-138716,9/17/15,9/20/15,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$25.03,3,20.00%,$7.82,31%,Sep-2015,2015,3,$6.26,$8.34,Profitable
4063,US-2016-122182,3/10/16,3/14/16,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,$39.99,1,20.00%,$7.50,19%,Mar-2016,2016,4,$10.00,$39.99,Profitable
4064,US-2014-130358,6/23/14,6/26/14,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,$20.02,9,20.00%,$1.75,9%,Jun-2014,2014,3,$5.00,$2.22,Profitable
4065,US-2014-130358,6/23/14,6/26/14,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027,South,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,$3.10,1,20.00%,$0.35,11%,Jun-2014,2014,3,$0.78,$3.10,Profitable
4066,CA-2014-102673,11/1/14,11/5/14,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,$7.52,5,20.00%,$1.41,19%,Nov-2014,2014,4,$1.88,$1.50,Profitable
4067,CA-2014-102673,11/1/14,11/5/14,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,$10.27,3,20.00%,$0.90,9%,Nov-2014,2014,4,$2.57,$3.42,Profitable
4068,CA-2014-102673,11/1/14,11/5/14,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,$47.81,12,20.00%,$15.54,33%,Nov-2014,2014,4,$11.95,$3.98,Profitable
4069,CA-2014-102673,11/1/14,11/5/14,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IP†Phone†7961G VoIP†phone†- Dark gray,$978.84,9,20.00%,$110.12,11%,Nov-2014,2014,4,$244.71,$108.76,Profitable
4070,CA-2016-145303,8/28/16,8/31/16,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$13.14,9,80.00%,-$21.68,-165%,Aug-2016,2016,3,$52.56,$1.46,Loss
4071,CA-2016-145303,8/28/16,8/31/16,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,$10.02,4,80.00%,-$16.54,-165%,Aug-2016,2016,3,$40.10,$2.51,Loss
4072,CA-2016-145303,8/28/16,8/31/16,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",$156.37,2,32.00%,-$52.89,-34%,Aug-2016,2016,3,$73.59,$78.19,Loss
4073,CA-2015-156104,12/6/15,12/8/15,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,$999.98,2,0.00%,$449.99,45%,Dec-2015,2015,2,$0.00,$499.99,Profitable
4074,US-2015-164308,9/24/15,9/27/15,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,$821.94,6,0.00%,$213.70,26%,Sep-2015,2015,3,$0.00,$136.99,Profitable
4075,CA-2017-108112,11/15/17,11/20/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",$220.06,4,20.00%,$55.02,25%,Nov-2017,2017,5,$55.02,$55.02,Profitable
4076,CA-2017-108112,11/15/17,11/20/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",$339.14,4,20.00%,$0.00,0%,Nov-2017,2017,5,$84.78,$84.78,Loss
4077,CA-2015-100685,12/19/15,12/21/15,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,$7.04,2,0.00%,$3.31,47%,Dec-2015,2015,2,$0.00,$3.52,Profitable
4078,CA-2015-100685,12/19/15,12/21/15,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,$5.04,4,0.00%,$0.20,4%,Dec-2015,2015,2,$0.00,$1.26,Profitable
4079,CA-2015-100685,12/19/15,12/21/15,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,$116.28,3,0.00%,$56.98,49%,Dec-2015,2015,2,$0.00,$38.76,Profitable
4080,CA-2015-165414,12/21/15,12/24/15,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$47.98,3,20.00%,$4.80,10%,Dec-2015,2015,3,$11.99,$15.99,Profitable
4081,CA-2016-140417,9/25/16,9/29/16,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$60.05,9,20.00%,$22.52,38%,Sep-2016,2016,4,$15.01,$6.67,Profitable
4082,CA-2016-140417,9/25/16,9/29/16,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,$5.02,1,70.00%,-$3.52,-70%,Sep-2016,2016,4,$11.72,$5.02,Loss
4083,US-2017-151316,6/24/17,6/30/17,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$182.99,3,80.00%,-$320.24,-175%,Jun-2017,2017,6,$731.98,$61.00,Loss
4084,US-2017-151316,6/24/17,6/30/17,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,$10.27,3,20.00%,$3.21,31%,Jun-2017,2017,6,$2.57,$3.42,Profitable
4085,CA-2017-163692,9/7/17,9/9/17,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$7.86,3,70.00%,-$6.02,-77%,Sep-2017,2017,2,$18.33,$2.62,Loss
4086,CA-2016-111913,8/4/16,8/6/16,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,$302.38,2,20.00%,$30.24,10%,Aug-2016,2016,2,$75.60,$151.19,Profitable
4087,CA-2016-111913,8/4/16,8/6/16,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$20.95,3,20.00%,$7.07,34%,Aug-2016,2016,2,$5.24,$6.98,Profitable
4088,CA-2016-111913,8/4/16,8/6/16,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$11.78,3,20.00%,$3.98,34%,Aug-2016,2016,2,$2.95,$3.93,Profitable
4089,US-2014-156559,8/19/14,8/26/14,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",$638.82,9,0.00%,$172.48,27%,Aug-2014,2014,7,$0.00,$70.98,Profitable
4090,CA-2016-161473,4/1/16,4/5/16,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,$20.70,2,0.00%,$9.94,48%,Apr-2016,2016,4,$0.00,$10.35,Profitable
4091,CA-2016-161473,4/1/16,4/5/16,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,$10.95,3,0.00%,$3.29,30%,Apr-2016,2016,4,$0.00,$3.65,Profitable
